,name,standard_dev_total_times
0,default #6,4.442347441658288
1,hand_tuning1 #6,11.798356759380283
2,hand_tuning2 #6,8.868405148184364
3,markov1 #10,8.91365425083408
4,markov2 #5,10.368564124241576
5,markov3 #5,10.330180981188432
6,markov4 #5,12.400047529677861
7,markov5 #5,6.236673153895905
8,random_forest1 #5,10.388388702696131
9,random_forest2 #5,6.786269559508527
10,random_forest3 #5,11.161369487302048
11,random_forest4 #5,9.129281831891156
12,random_forest5 #5,10.980534705874486
